Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,CreditScoreBins
2,0,68.0,3,0.4398479079693274,1,0,0,0.7098975952203436,2
0,1,38.0,3,0.0,2,0,0,0.7051244893887366,0
1,1,32.0,5,0.0,2,1,0,0.05473142685126429,1
1,1,63.0,0,0.0,2,0,1,0.13578881783210295,3
2,1,38.91621420206537,9,0.42455775570073095,2,1,0,0.885487464052817,1
1,1,38.0,7,0.5124730921626387,1,1,1,0.9694272303004937,1
1,0,41.0,4,0.0,2,0,1,0.7380461334057402,0
0,1,26.0,7,0.3348247091079889,2,0,0,0.9174846697859644,0
1,1,26.0,8,0.4636074750509261,1,1,1,0.4162471015982026,2
2,1,58.0,7,0.6780163212880577,2,0,1,0.05242030613923629,2
2,1,36.0,4,0.32601180822062065,2,1,0,0.4505198246432534,4
0,1,35.0,7,0.0,2,1,1,0.4443752878399887,0
0,0,38.0,1,0.0,2,1,1,0.4982969873622931,2
2,1,40.0,5,0.36108106681880286,1,0,1,0.9080200659162949,1
0,1,38.91621420206537,8,0.0,2,0,1,0.5383219097423804,1
1,0,31.0,3,0.49553521910031284,1,1,1,0.7022667664761983,3
1,1,29.0,5,0.0,2,1,0,0.32931494957768465,3
2,1,35.0,7,0.23304031529295424,2,1,1,0.8623214016938617,2
2,1,53.0,1,0.39514792639513524,1,1,1,0.3624569646401231,2
2,0,49.0,7,0.6193509882837291,2,1,0,0.0664894497424504,1
0,0,27.0,6,0.0,1,1,1,0.2878314879070951,2
0,0,34.0,7,0.5640758365278907,1,0,0,0.04716235400480745,1
0,0,42.0,3,0.6981316597507777,2,0,0,0.3355965494704744,1
0,1,40.0,10,0.17149899387436549,1,1,0,0.8525945727817006,0
0,0,41.0,6,0.0,2,1,1,0.8460404468626753,4
0,0,34.0,9,0.0,1,1,0,0.1212297274389704,1
1,1,68.0,9,0.0,2,1,0,0.5521973348454777,0
0,0,29.0,3,0.0,3,1,0,0.023614055142266083,3
0,0,40.0,0,0.0,2,1,0,0.005442369746310773,4
0,1,34.0,9,0.0,2,1,0,0.7225970580190408,3
2,1,32.0,9,0.46069497778958785,2,0,1,0.508377950094234,3
0,1,28.0,4,0.0,2,1,1,0.06199307033821729,4
0,0,47.0,6,0.37753527737098364,1,0,1,0.3072262401059301,3
0,1,33.0,9,0.5251762578184633,1,1,0,0.5939091183207996,1
1,1,40.0,2,0.49094439100752024,1,1,0,0.7415628192492383,0
2,1,35.0,1,0.4987731871533977,2,1,1,0.7426983776950699,2
0,0,39.0,3,0.471650222606318,1,1,0,0.9234891432131768,1
0,1,39.0,1,0.0,3,1,0,0.8553238334260922,0
0,1,34.0,7,0.4248886071631714,2,1,1,0.13189324580497436,2
0,1,33.0,4,0.5607878880225832,1,1,0,0.5177811981044189,2
0,1,28.0,8,0.0,1,1,0,0.7962895956563851,0
2,1,46.0,3,0.3279861556538753,1,1,0,0.5627457922231573,0
0,1,27.0,3,0.5552121979087207,1,1,0,0.499209674523917,0
0,0,45.0,5,0.36981812017779814,1,1,0,0.8668543845937287,1
2,1,52.0,8,0.3335750383751427,2,1,1,0.8054366692019087,1
0,0,58.0,8,0.37136145596006737,1,1,1,0.6988150868407933,2
0,1,30.0,10,0.5171661131417941,1,0,0,0.8637728403062491,0
0,0,40.0,0,0.0,2,1,0,0.31378266624462636,2
0,1,32.0,0,0.0,1,0,1,0.5866146717011474,1
0,0,43.0,8,0.0,3,0,1,0.554575811990045,1
0,1,25.0,1,0.0,1,1,0,0.5029850350708492,1
0,0,30.0,9,0.0,2,1,0,0.6841472360610438,3
2,0,36.0,1,0.4049812017301527,2,1,1,0.0021809582815158846,2
2,1,33.0,1,0.48660661386461734,1,1,0,0.21286787888243322,3
0,0,41.0,7,0.7048495666108898,3,1,0,0.8326529183537028,3
1,0,38.91621420206537,4,0.3513023953271227,1,1,0,0.5482900617008923,4
0,1,92.0,1,0.5024997998191219,2,1,1,0.17214268962685936,2
0,0,37.0,7,0.38485211266454844,1,0,0,0.8171560384016673,1
1,1,36.0,8,0.7502689637852564,2,0,0,0.915322063257041,1
1,0,43.0,3,0.5309521487389562,2,1,1,0.4796721086863795,2
0,1,34.0,8,0.0,2,1,1,0.9242414150551377,2
0,0,29.0,0,0.629056681938073,1,0,0,0.6494624236614597,2
0,1,21.0,4,0.8387193381982303,2,0,1,0.986525163153081,1
1,1,32.0,6,0.6442004401069774,1,1,0,0.45739828153588663,0
0,0,40.0,2,0.0,2,0,0,0.18181581341018063,1
0,0,24.0,3,0.0,2,1,1,0.9908420754182024,0
0,1,42.0,2,0.39496406688468616,1,1,1,0.0875131075017664,2
0,1,37.0,4,0.0,2,1,0,0.474214637497881,4
0,0,41.0,2,0.0,2,1,1,0.5654432498303588,0
2,0,33.0,7,0.5247031175087863,2,0,0,0.3988561407614427,0
0,1,28.0,7,0.3935419356918979,1,1,0,0.6109515458726308,0
0,0,47.0,6,0.3579120909210589,2,0,1,0.06886752684881406,1
0,0,38.0,9,0.48569114256708773,1,1,0,0.6537812361080483,1
2,1,39.0,1,0.4597133043141142,1,1,1,0.5383650138588235,1
2,0,51.0,1,0.5809172560859273,1,0,0,0.5485866900288977,2
0,1,36.0,1,0.0,2,1,1,0.7565892542737831,1
0,1,26.0,7,0.5829697627431122,1,1,0,0.10947065444749972,4
0,0,39.0,0,0.4691336231375855,1,1,0,0.9897041167431488,1
0,1,45.0,6,0.619445169949281,1,0,1,0.01718984162987565,1
2,1,37.0,9,0.4316816839857171,1,1,0,0.2089033002651753,3
0,1,52.0,2,0.6036629453815293,1,0,1,0.2044296730337747,1
0,1,51.0,7,0.0,3,1,0,0.1920093868964486,2
1,0,33.0,7,0.4937067077712709,1,1,0,0.48896234590403387,2
1,1,25.0,9,0.590052200078526,2,1,0,0.2616728397561967,1
1,1,38.0,0,0.0,1,1,0,0.3299060060235752,1
2,1,46.0,3,0.38678094360941534,1,1,1,0.6675884046926481,2
0,1,28.0,1,0.44667713492757166,1,0,1,0.6314115498030062,0
0,1,33.0,3,0.613075930550129,1,1,0,0.3958603546638704,2
1,1,28.0,4,0.0,2,1,1,0.8837805510426245,1
2,0,66.0,6,0.5396306922862586,2,1,1,0.8642849392116947,0
0,0,37.0,7,0.0,2,1,1,0.27546885727586984,2
1,0,46.0,1,0.0,3,1,1,0.8871847761461219,3
1,1,30.0,6,0.4836460891352342,4,1,0,0.20957086401751365,1
2,0,55.0,6,0.4615288223198511,1,1,0,0.8026505531278236,3
1,1,43.0,2,0.581287087518283,1,1,1,0.9920486906499569,0
0,0,46.0,5,0.0,2,1,0,0.24850508223535345,1
1,0,44.0,8,0.0,3,1,0,0.33460820508358546,4
1,1,46.0,5,0.36627540687934296,1,1,0,0.27193947021940595,1
0,0,60.0,3,0.370218282650139,1,1,0,0.19732909492856565,4
2,0,33.0,3,0.400516879183895,2,0,1,0.1821931994505475,1
1,0,37.0,7,0.0,2,1,1,0.5544915539434015,2
1,0,43.0,6,0.4675309405504044,1,0,0,0.3434835526792808,2
1,0,27.0,8,0.0,2,0,0,0.032286383349609885,1
1,1,40.0,5,0.0,2,1,0,0.4447223709864292,2
2,0,32.0,4,0.41034461442093884,2,0,1,0.674718785644029,1
1,1,21.0,7,0.0,2,0,1,0.7714151201439736,1
0,0,36.0,5,0.7180980931341487,2,1,0,0.08669317919861347,3
0,1,34.0,1,0.4486777480051762,1,0,0,0.8281541887250232,0
2,1,40.0,7,0.39524350304938555,1,0,1,0.5966688318734439,1
2,0,46.0,7,0.5641155737773851,1,1,0,0.25294200596156935,1
0,1,31.0,1,0.0,2,1,1,0.9255576907594675,0
0,1,41.0,1,0.0,2,0,0,0.3527257853124973,0
0,0,29.0,8,0.3824172595335421,1,1,0,0.02342653723430587,0
2,0,31.0,3,0.530107782008225,1,0,1,0.7317083281453378,1
0,1,37.0,9,0.0,2,0,1,0.385522217371759,0
0,1,38.0,8,0.23659315222367777,1,1,1,0.957318823947687,1
0,0,43.0,2,0.0,1,1,0,0.248535185110178,1
2,0,44.0,2,0.4506364715650088,1,0,0,0.2653298890043999,1
2,1,32.0,3,0.6045938412683812,2,1,1,0.8640771693696748,2
1,1,48.0,8,0.0,2,1,0,0.8736720356794072,1
2,0,35.0,6,0.5105669796051457,1,0,0,0.34724646203712456,1
1,1,33.0,1,0.0,2,1,1,0.27405112188213976,0
0,0,34.0,7,0.0,2,0,1,0.8078148463178233,2
2,1,54.0,3,0.5770029576550384,1,1,0,0.46666816680993034,3
2,1,49.0,1,0.5316288378281397,1,1,0,0.511977093812459,3
1,0,45.0,8,0.43461590321393045,1,0,1,0.5790882029233791,0
0,0,61.0,7,0.3210010885296098,1,1,0,0.6565316487724577,2
0,1,39.0,6,0.44308790872022985,1,0,0,0.048153698678223764,1
1,0,48.0,1,0.30287584094402636,1,1,0,0.79163675130975,3
2,0,36.0,8,0.414168836438731,1,1,1,0.5501740416209748,2
0,1,28.0,4,0.6666809619794237,1,1,1,0.8473695237895218,2
0,1,63.0,7,0.5913477460111395,1,0,0,0.594309256533999,2
1,1,40.0,8,0.41567239511468584,2,1,1,0.5875337594740297,3
0,1,44.0,1,0.25333799870696505,2,0,1,0.2631158775663076,0
0,1,29.0,4,0.0,2,0,0,0.2584918359703352,2
0,0,29.0,2,0.0,1,1,1,0.7218860401168311,2
1,1,31.0,7,0.5963412475559301,2,1,1,0.5226595639883609,1
1,0,38.91621420206537,10,0.6691103148692763,1,0,1,0.7594504275158277,1
0,0,38.0,7,0.499519785104781,1,1,0,0.9411603308115924,0
0,1,52.0,6,0.5571228541436885,1,1,0,0.13718220090018596,2
1,0,34.0,4,0.0,2,1,1,0.3034129759392022,0
1,1,40.0,2,0.6402008480813864,1,0,1,0.01771694196795794,3
1,1,22.0,3,0.26498137152020573,1,0,1,0.5515817260548382,0
0,0,34.0,4,0.0,2,1,0,0.06411802327122239,0
0,1,40.0,6,0.0,2,1,0,0.8692495633332984,0
1,0,39.0,4,0.0,1,1,0,0.9714008687829687,1
1,1,29.0,6,0.0,2,1,0,0.32219161929964313,2
0,1,42.0,4,0.3580685289393794,3,1,0,0.4299008555317032,0
1,1,32.0,3,0.0,1,1,0,0.455207922356585,3
1,0,47.0,5,0.0,2,1,1,0.19481140448912868,0
0,1,39.0,5,0.0,1,1,0,0.0320297588419694,2
2,0,57.0,8,0.447518751537726,3,1,0,0.7011347583694243,4
2,1,35.0,9,0.48368319583461167,1,0,1,0.17831637921421492,0
2,0,38.0,8,0.3284501288949629,1,1,0,0.06556541149679794,0
2,1,48.0,9,0.455041965445014,1,0,0,0.866390840325251,2
1,0,44.0,0,0.7148570959627474,2,1,0,0.014539538525929225,0
2,0,29.0,4,0.4093879311715765,2,0,0,0.10580625449730449,1
0,1,44.0,2,0.0,3,1,0,0.5126428073881055,1
2,0,33.0,10,0.5513631450920969,1,1,1,0.40239932913593246,4
1,0,32.0,8,0.747266071256262,1,1,1,0.6005769550992119,2
0,1,35.0,8,0.0,2,1,0,0.3241394553179829,0
1,1,40.0,3,0.0,2,0,0,0.48047623548048835,3
0,1,35.0,2,0.32663357461190723,2,1,0,0.5783399814682302,0
0,1,50.0,7,0.0,2,0,1,0.3606937462527671,1
0,0,41.0,10,0.3041858150454633,1,1,1,0.7058854120568514,4
2,1,35.0,6,0.3929322060602375,2,0,1,0.5305769701006445,3
1,0,43.0,2,0.5002462155052676,1,1,1,0.3954003607344502,4
0,1,33.0,5,0.5406925576834802,2,0,1,0.19873607929557272,2
2,0,35.0,6,0.5025045427806963,2,1,1,0.2697390600802376,2
2,0,26.0,5,0.6183527343711545,1,0,1,0.6751794296355302,3
1,1,40.0,4,0.0,1,1,0,0.35074669630949756,0
0,1,31.0,5,0.0,2,0,1,0.9733389538700945,3
0,0,29.0,10,0.29173008052791477,2,1,1,0.6460492477031556,0
1,1,29.0,9,0.0,1,1,1,0.46949498677123663,1
0,1,32.0,6,0.0,2,1,1,0.8954939196693285,2
2,0,36.0,8,0.5171227090648638,1,1,1,0.7184294600134312,0
1,0,56.0,6,0.6279824210698456,2,1,0,0.7049655742123373,1
1,1,38.91621420206537,1,0.4245489473435211,1,1,1,0.6397622472946166,2
2,1,40.0,6,0.3996677694915893,1,1,0,0.6928306653285389,2
0,1,48.0,3,0.47955940995804314,1,0,0,0.48230441007116176,1
2,0,36.0,1,0.4159335768558462,2,0,1,0.2708882698297687,0
0,1,34.0,8,0.0,2,1,1,0.6672432717324503,2
1,0,51.0,4,0.3732868193615982,1,0,1,0.7070121696622027,2
2,1,32.0,3,0.4327926928419424,1,1,1,0.9118052273992165,1
0,1,40.0,4,0.5207770214591909,1,1,1,0.5095855654214978,2
0,0,46.0,6,0.598704079413279,1,1,0,0.60334201916283,1
0,0,51.0,3,0.0,1,1,0,0.8699725323768419,1
2,0,31.0,1,0.43195924687987863,2,1,1,0.049469974382553523,0
2,0,55.0,0,0.4323559019520635,1,0,1,0.7000239522874434,0
0,0,40.0,10,0.0,2,0,1,0.34649093988475893,3
0,0,39.0,4,0.0,2,0,1,0.23724385678832327,2
0,1,40.0,8,0.4543907847206011,1,1,1,0.3399668168310073,2
0,1,24.0,7,0.6852292897088217,1,0,1,0.8901719114175403,4
1,1,62.0,3,0.5224368985830065,2,1,0,0.5967428889458942,2
0,0,38.91621420206537,2,0.0,2,1,1,0.002718759641545767,0
1,0,52.0,5,0.5770179039625213,1,0,0,0.4915018884303451,1
2,1,50.0,8,0.4999545432968422,1,1,1,0.08575498960150693,1
0,1,37.0,9,0.43159555339779593,1,1,1,0.5707638079436586,1
2,1,51.0,8,0.4631268815159175,2,1,1,0.4334904983425917,3
1,0,28.0,9,0.40766595712227227,1,1,1,0.7894730446757664,1
0,0,46.0,0,0.0,2,1,1,0.629812347079146,2
0,0,38.91621420206537,1,0.0,2,0,0,0.46912005096486714,2
1,0,38.0,8,0.0,1,1,0,0.5187942948551586,1
2,0,44.0,4,0.5929523417256783,2,1,1,0.9553221332637266,2
2,1,33.0,9,0.5419028897350315,2,1,0,0.6087400346733113,2
0,1,34.0,2,0.5475932877767224,2,1,0,0.04833171567884732,0
1,0,32.0,0,0.271577874506737,1,1,1,0.8515693748753005,0
2,1,32.0,1,0.6055165266503225,1,1,0,0.04433163367101557,3
1,1,31.0,0,0.4989100554731207,1,1,1,0.36376348941323894,0
0,1,58.0,2,0.40486270740442865,1,1,1,0.36081920823438635,2
0,1,74.0,2,0.0,2,0,1,0.2577396141331497,1
2,1,45.0,9,0.40338190697266774,1,0,0,0.4410398193027434,4
1,0,21.0,1,0.3420439749063056,1,1,1,0.6655171568884828,1
2,1,54.0,1,0.3976694282527221,1,0,0,0.024424982585836943,0
1,1,52.0,2,0.0,1,1,0,0.79563718335101,3
0,0,25.0,4,0.49349319478677584,1,1,1,0.45079690110405546,2
1,1,41.0,6,0.3954133728160307,2,1,0,0.3119837944523702,3
0,1,29.0,2,0.0,2,1,0,0.19958876072664936,2
1,0,63.0,5,0.0,1,1,1,0.8679085352651177,2
0,1,38.0,9,0.5591074447796713,3,1,1,0.8573092730355748,0
1,1,27.0,5,0.505448128361599,2,0,1,0.5932393543583412,0
0,1,31.0,2,0.0,2,1,1,0.1686933602159006,1
1,1,29.0,9,0.0,2,1,0,0.25336369623299027,2
0,1,35.0,2,0.0,3,1,1,0.4707285545769621,2
1,1,67.0,6,0.0,2,1,1,0.6917618632579411,1
0,1,54.0,7,0.4453181369375909,2,0,1,0.42458509787684723,2
0,1,38.91621420206537,9,0.4326304755847285,3,1,0,0.6690448437825811,1
0,1,36.0,1,0.5664487521606881,1,1,0,0.3980619649176496,0
0,0,38.91621420206537,5,0.4738609608387215,1,0,1,0.725801264020714,1
2,1,45.0,2,0.4776919983727258,1,0,0,0.36924706309452554,3
0,1,33.0,3,0.0,1,1,0,0.21081788310783675,1
1,1,32.0,7,0.40029718839230705,1,1,1,0.19880403578541747,1
1,1,33.0,4,0.5494159401532313,2,1,0,0.4917347106648685,1
2,1,29.0,3,0.5800823752783452,2,1,1,0.2900695516421818,0
1,1,46.0,6,0.0,2,1,0,0.22939565728527073,1
0,1,35.0,8,0.0,2,1,0,0.47409162575025915,2
1,1,35.0,4,0.0,2,0,0,0.0476524008042768,0
2,0,32.0,3,0.4179274142740585,2,1,0,0.5707456062053926,2
1,1,34.0,9,0.5039348446215752,1,1,0,0.871267906085031,0
1,0,27.0,4,0.0,2,1,1,0.6754252531116722,0
1,1,41.0,5,0.0,2,0,1,0.07234545899133367,0
0,1,26.0,7,0.0,2,1,0,0.7718391106350656,2
0,1,59.0,9,0.0,2,0,0,0.5189905135940482,0
0,1,52.0,2,0.3503185695833715,1,1,0,0.8695222393738602,0
2,1,38.91621420206537,2,0.42385715251957484,1,1,0,0.5718533619960706,2
1,0,36.0,9,0.0,2,0,1,0.17756720766833228,1
0,0,47.0,1,0.7393984944245691,1,1,0,0.13714934776271134,3
0,1,31.0,1,0.0,2,1,1,0.01568459787909745,2
0,0,74.0,5,0.0,2,1,1,0.00462829200188618,1
0,0,34.0,5,0.0,2,1,1,0.006699789829928758,0
1,1,39.0,6,0.0,1,1,1,0.47566387590014847,2
2,0,56.0,9,0.3760448714456137,1,1,0,0.1461525075644724,3
1,1,38.91621420206537,2,0.0,2,1,0,0.07081931324441483,2
1,1,31.0,4,0.0,2,1,1,0.10817773097330795,0
0,0,60.0,6,0.0,1,1,0,0.08984408010965046,3
2,0,35.0,9,0.47807494269884643,1,1,0,0.24105497074970658,4
0,1,31.0,4,0.0,1,1,0,0.8468324224963484,0
0,0,30.0,5,0.0,2,0,1,0.8069602647052793,2
2,0,50.0,5,0.43029179696027187,1,1,1,0.03487213028844254,1
2,0,19.0,3,0.4539910208164598,1,1,1,0.8807122080158655,1
1,0,39.0,7,0.6841294009053637,1,0,1,0.5039470269410729,3
2,1,39.0,7,0.4975265455388681,2,1,1,0.6220569064345645,3
2,1,31.0,8,0.5942089874020166,2,1,1,0.985423007897254,3
2,0,38.91621420206537,2,0.19005911922246999,2,1,1,0.4300805726946923,2
1,1,44.0,8,0.0,2,1,1,0.9181163801143009,4
0,0,33.0,5,0.0,2,0,0,0.584888906890608,3
0,1,36.0,7,0.0,2,1,1,0.3737793959323116,2
0,1,28.0,6,0.4891403119091102,1,1,1,0.3352604673746343,2
1,1,52.0,2,0.4007580528014382,2,1,1,0.08317084281548887,0
1,1,38.0,1,0.0,2,1,0,0.25773386358397227,3
0,0,36.0,3,0.31706546670004543,1,0,1,0.8913625751259245,2
1,1,28.0,1,0.0,1,1,0,0.20174831696427006,2
0,1,50.0,6,0.4855311572917913,2,0,1,0.6207582324111952,2
1,1,55.0,7,0.0,2,1,1,0.20979728564077868,1
0,0,31.0,9,0.0,2,1,0,0.4206160188297982,3
0,1,41.0,7,0.0,2,0,1,0.07243236729107629,1
0,0,29.0,9,0.0,2,0,0,0.9982170797311142,2
1,1,29.0,1,0.7285098902108024,2,1,1,0.3186370298363494,1
0,0,28.0,2,0.4424017735647171,1,1,0,0.5071593337163699,2
0,0,25.0,7,0.43310353618076575,2,1,0,0.9500920837940023,2
0,0,29.0,9,0.28695431679053435,1,1,1,0.17424604049686743,1
0,1,29.0,7,0.0,2,1,1,0.7085419157529543,3
0,0,36.0,8,0.592867366985536,2,1,0,0.45913969784114383,2
2,1,57.0,8,0.4271637938734409,1,1,1,0.6318501916933067,1
0,0,27.0,9,0.48844552782366746,2,0,1,0.6891870173601579,2
2,1,31.0,4,0.5842503623682428,1,1,1,0.44935911379536747,4
2,0,47.0,9,0.5113579780539582,1,0,0,0.7480843920594417,0
1,1,66.0,8,0.49396689309193237,1,1,1,0.32876444700468893,1
1,0,49.0,1,0.0,2,1,1,0.5123555299531105,2
0,0,38.0,4,0.0,2,1,0,0.28191217261248447,0
2,0,34.0,1,0.5250613107497152,1,1,1,0.5427099788029757,3
1,0,31.0,1,0.5547394163104231,1,0,1,0.716813355675467,0
0,1,37.0,5,0.0,2,0,1,0.851155735372728,0
0,0,36.0,6,0.0,1,1,0,0.821258080146654,1
2,0,42.0,6,0.257068278200125,3,0,1,0.912213266366938,4
0,0,23.0,2,0.0,1,1,0,0.6148217154738277,0
1,1,40.0,5,0.0,2,1,1,0.8752441358149703,4
0,1,62.0,5,0.0,2,0,1,0.1932253530212135,2
1,0,36.0,4,0.3916582226672192,1,1,1,0.23204606039876807,1
2,1,43.0,3,0.5654053404711052,2,1,1,0.5562433212371781,1
1,0,47.0,6,0.4725424573778143,1,1,0,0.41259455277979046,0
1,1,36.0,2,0.0,2,1,1,0.08213274367702116,3
2,0,45.0,6,0.34561466769236865,1,1,0,0.42933255125864517,1
0,1,27.0,3,0.5062207926732325,1,1,0,0.8095691638551482,1
2,1,72.0,5,0.3755152141652414,1,1,1,0.393458075246186,0
1,0,25.0,5,0.3305399813924451,2,1,1,0.6418727988522904,2
2,1,45.0,0,0.5413645436679092,2,1,1,0.6588979247518137,4
0,1,33.0,8,0.0,2,0,1,0.3440502067947489,0
2,1,44.0,3,0.44281317566028505,1,1,1,0.14067588454697422,4
1,1,31.0,0,0.46852182095128747,1,1,0,0.7948125045941886,3
1,0,30.0,1,0.6176632910995856,1,0,1,0.7838592085544169,3
2,1,61.0,7,0.40834611375479185,1,1,0,0.9362693137194601,0
2,1,31.0,7,0.5738038898582289,2,1,1,0.701323876430199,3
0,0,24.0,1,0.0,2,1,0,0.9209412998941399,3
2,1,37.0,2,0.5550685140727856,2,1,1,0.9937667047203007,3
0,1,32.0,4,0.0,2,1,1,0.03107321749227051,1
0,1,30.0,4,0.6754220010204144,1,1,0,0.560931218931408,0
0,0,38.0,5,0.46748032238906245,1,0,0,0.42614219657977337,0
1,0,35.0,3,0.0,2,1,1,0.08623893581837065,3
2,0,34.0,7,0.39329012030342686,1,1,0,0.6945426788258279,1
1,0,36.0,9,0.0,2,1,1,0.08132321636716305,0
1,1,36.0,4,0.0,2,1,0,0.7181874869049993,1
0,0,35.0,2,0.7220718180835893,1,1,1,0.31865848188502005,2
0,1,76.0,4,0.4484326285624574,1,1,1,0.7156763470911471,3
1,0,56.0,1,0.5120517258620821,1,1,0,0.9324156956989392,1
1,1,38.0,1,0.0,3,1,1,0.4008730833794627,3
0,0,36.0,8,0.0,2,1,1,0.3483581182002881,2
0,0,34.0,2,0.44507983301108434,1,1,0,0.28511762873354407,2
1,1,44.0,2,0.0,2,1,0,0.21505673791847119,2
0,1,35.0,10,0.41486401909237336,2,0,0,0.5983292404424623,0
0,1,35.0,10,0.0,2,1,0,0.3283508075021164,1
0,0,36.0,6,0.0,1,0,0,0.7606565426998277,2
0,0,38.0,3,0.0,2,0,1,0.5823344629412108,1
0,1,26.0,8,0.5960289295147684,2,0,1,0.9895942062466965,1
0,0,38.0,7,0.6556326913449202,1,1,1,0.8166564406900858,0
2,1,44.0,3,0.6047859909973807,1,1,0,0.8373295649734549,0
2,0,68.0,9,0.5188133157968641,2,0,1,0.4655475597919601,4
0,0,37.0,5,0.0,2,1,1,0.13759724053647124,2
1,1,29.0,2,0.0,2,0,0,0.585867050303304,1
1,1,43.0,1,0.5865618586414907,1,0,0,0.7084084030024868,1
0,1,20.0,4,0.38194961946501865,1,1,0,0.8887218729388656,1
0,0,24.0,10,0.0,3,1,0,0.7748742504909218,2
2,1,40.0,1,0.5371113426969493,2,0,0,0.8721956946888427,1
0,1,57.0,6,0.0,1,1,0,0.16834057652505813,1
0,1,46.0,0,0.0,2,1,0,0.18726023335228514,3
1,0,33.0,2,0.43217495198947115,2,0,1,0.5464512360930468,1
2,0,45.0,7,0.5174148196983086,3,1,0,0.046034246270518824,1
1,1,36.0,1,0.0,1,0,1,0.6774180934279224,0
0,1,20.0,3,0.0,2,1,1,0.7480823918684233,1
1,1,38.0,1,0.5894995454130401,1,1,1,0.34682547183256,1
0,1,25.0,5,0.3104309403072778,2,1,0,0.7516113288819082,1
1,0,39.0,2,0.3298806698767615,1,1,1,0.614627996973711,0
1,0,41.0,5,0.0,2,0,1,0.4645598154623766,3
1,0,45.0,2,0.0,2,0,1,0.8146331474655829,2
1,0,43.0,8,0.0,1,0,0,0.5140241893100791,1
2,0,25.0,2,0.5992686114111113,2,1,1,0.17881337667747266,4
0,1,52.0,1,0.2524919579897958,1,1,0,0.5444312931884995,1
1,1,34.0,6,0.3615944625166338,1,1,1,0.06076170274261191,0
1,0,47.0,1,0.0,1,1,0,0.5391189858631499,2
0,1,36.0,6,0.4543976400936333,2,1,0,0.5906029025771962,2
0,1,49.0,0,0.7644886017267012,1,0,0,0.4881897221184623,1
1,0,45.0,2,0.0,1,0,0,0.9889856981341717,0
1,1,38.91621420206537,1,0.0,2,1,1,0.48965226179100096,1
1,0,39.0,10,0.0,2,1,1,0.7151608478609707,4
1,0,46.0,2,0.3052944324924913,1,1,1,0.2722366986047168,1
0,1,33.0,1,0.4497178515787028,1,0,1,0.8759185502215461,0
0,0,24.0,1,0.41139998315650794,1,1,0,0.30207129780894076,1
1,0,57.0,1,0.43714848526746464,1,0,1,0.0037093042385547815,2
2,1,38.91621420206537,9,0.5652786356404707,2,1,1,0.7473071178297528,4
2,1,29.0,1,0.4451288568996281,2,1,1,0.9785913554744478,0
1,1,25.0,7,0.0,2,1,0,0.09226041086923802,4
0,0,22.0,0,0.4020992347928994,2,1,1,0.19382386017864706,0
0,0,38.91621420206537,6,0.0,2,1,1,0.29561893160796854,1
0,0,29.0,4,0.0,2,1,1,0.9003610344787927,3
2,0,49.0,4,0.512179108258656,1,1,0,0.6340658032842136,1
1,0,37.0,1,0.5448015168230257,1,1,0,0.9894898462803197,3
1,1,38.0,1,0.7218473843304268,2,1,0,0.9227531729280145,0
0,0,30.0,1,0.44856228279776866,1,1,1,0.8972038329660481,2
2,0,37.0,10,0.3794220195139788,1,1,0,0.6315543634417087,3
2,0,40.0,5,0.5578904566391877,1,1,1,0.003280713308120925,1
1,1,25.0,7,0.0,1,0,1,0.9642398349042333,0
0,1,49.0,4,0.0,1,1,1,0.9515167698515208,0
0,0,38.0,1,0.0,3,0,0,0.46108673378307624,2
2,0,32.0,3,0.6015340332004919,2,0,1,0.8732880490086803,1
2,0,36.0,2,0.4962013859890285,3,1,1,0.2894908463758289,1
0,1,33.0,8,0.5177705019595805,1,0,1,0.1803791262065527,2
2,1,31.0,6,0.46589322381848347,1,1,0,0.5356797574168333,1
0,0,33.0,1,0.6667983004573691,1,0,1,0.726919770838115,1
1,1,33.0,6,0.0,1,1,0,0.4749526579788369,0
2,1,69.0,2,0.7453748651494319,2,0,1,0.5294861159240707,1
1,1,30.0,2,0.5784334587800171,1,0,0,0.03771910217425764,3
1,1,38.91621420206537,9,0.5014873170218236,1,1,0,0.5584854353590768,0
0,0,31.0,1,0.0,2,1,0,0.10035818420659172,2
0,1,49.0,1,0.37392636189458445,2,1,1,0.6623491543442399,0
1,1,39.0,7,0.3548847263046124,2,1,1,0.73370631895346,0
1,1,33.0,3,0.4933633014105449,2,1,1,0.7145275373798198,2
1,0,42.0,1,0.553659734914682,1,1,1,0.6974824595748894,1
1,0,41.0,4,0.5694753594975555,3,0,0,0.9277366988547406,2
0,0,45.0,8,0.3400820229440567,1,0,0,0.11274656729717687,1
0,1,50.0,3,0.0,2,1,0,0.4226414122548703,0
0,1,32.0,5,0.5811426862595885,1,1,1,0.015266807980162105,0
0,0,41.0,5,0.0,2,1,1,0.47084126534084003,0
1,0,39.0,5,0.0,2,1,1,0.8761463719785239,0
0,1,37.0,1,0.5969040258536843,1,1,0,0.10309894594933816,2
1,0,35.0,10,0.0,1,1,0,0.4131536061693892,1
0,0,38.91621420206537,9,0.0,1,1,1,0.0795921510504253,0
1,0,34.0,6,0.0,2,1,0,0.8551309650071581,1
2,1,58.0,1,0.44080750076654635,1,0,1,0.8006318603426626,2
